id,number,type,price
69249,74481,luxe,15380
69250,256813,econom,13132
69251,978282,luxe,17603
69252,809321,econom,2760
69253,218245,standard,13694
69254,568874,standard,19488
69255,181620,econom,1882
69256,37661,econom,11042
69257,665982,econom,6735
69258,339364,econom,11028
69259,333002,luxe,4163
69260,808906,econom,8965
69261,613976,standard,10285
69262,783537,luxe,1837
69263,960080,econom,17554
69264,89332,econom,19596
69265,785059,econom,3497
69266,47009,standard,18019
69267,441745,econom,16655
69268,741113,luxe,8198
69269,680641,standard,1226
69270,702196,standard,9786
69271,282848,luxe,10004
69272,492993,luxe,17270
69273,233785,luxe,11170
69274,871974,standard,13367
69275,493288,luxe,7524
69276,481528,standard,5439
69277,247914,standard,11632
69278,979547,standard,7393
69279,320850,luxe,6452
69280,497593,econom,6748
69281,315904,econom,7229
69282,598602,luxe,13895
69283,50194,standard,1004
69284,320531,econom,17158
69285,511571,standard,5113
69286,242761,luxe,11739
69287,299591,econom,5541
69288,929670,luxe,3902
69289,869965,econom,16962
69290,297735,luxe,11278
69291,427459,standard,2477
69292,786017,standard,10928
69293,924463,econom,8558
69294,831882,standard,13364
69295,616180,luxe,9456
69296,209197,standard,17029
69297,843374,luxe,18254
69298,429399,econom,8628
69299,426704,standard,2315
69300,182180,luxe,13498
69301,417891,standard,9213
69302,877427,standard,5726
69303,268861,econom,19145
69304,826683,standard,12802
69305,210308,luxe,1233
69306,16119,standard,16079
69307,626772,standard,7850
69308,279144,econom,11703
69309,234494,luxe,10893
69310,498821,luxe,2602
69311,7558,standard,16869
69312,205462,luxe,17583
69313,494613,luxe,16566
69314,561475,econom,1805
69315,195102,econom,19015
69316,395154,luxe,17232
69317,885879,standard,1553
69318,40005,luxe,14444
69319,532913,econom,19134
69320,284793,econom,2968
69321,249939,luxe,7868
69322,523633,econom,17120
69323,484979,luxe,1499
69324,70569,standard,3427
69325,145983,econom,6046
69326,26748,standard,3736
69327,526340,standard,1486
69328,870815,standard,11377
69329,395969,luxe,1258
69330,603463,standard,12955
69331,381205,standard,3600
69332,470031,econom,2529
69333,266414,standard,5413
69334,461372,luxe,9038
69335,65767,luxe,11333
69336,525577,standard,14759
69337,977276,luxe,5735
69338,878448,standard,10432
69339,799891,standard,4671
69340,104073,standard,1757
69341,76670,standard,7400
69342,770122,econom,4751
69343,574030,econom,1668
69344,592817,standard,14998
69345,575589,luxe,6875
69346,247914,standard,5689
69347,316704,luxe,1698
69348,612604,luxe,13533
69349,761545,econom,3774
69350,994892,luxe,3819
69351,434857,standard,11767
69352,691298,luxe,10189
69353,989086,econom,8422
69354,705930,luxe,8451
69355,208220,econom,2725
69356,737439,luxe,4720
69357,877996,standard,6661
69358,286509,luxe,19762
69359,86204,standard,8738
69360,68783,luxe,19132
69361,97201,econom,9770
69362,147166,luxe,5288
69363,648056,standard,19134
69364,950314,standard,3939
69365,867855,luxe,10501
69366,843693,luxe,7227
69367,625857,luxe,1985
69368,713490,standard,2551
69369,751260,luxe,16782
69370,185722,luxe,1662
69371,849605,econom,5321
69372,545413,standard,8191
69373,691108,econom,12901
69374,629093,standard,6031
69375,130344,luxe,4285
69376,454498,luxe,17386
69377,543393,luxe,12296
69378,734113,econom,19496
69379,950507,econom,17011
69380,977344,econom,6708
69381,528902,econom,9483
69382,721257,econom,16889
69383,300498,standard,9743
69384,910440,standard,5651
69385,899757,standard,9736
69386,166760,standard,1151
69387,937016,econom,1451
69388,294476,standard,15030
69389,450129,luxe,2646
69390,983364,luxe,8771
69391,932701,econom,19500
69392,161881,econom,11006
69393,916303,standard,16039
69394,63984,luxe,3386
69395,944433,luxe,11876
69396,764977,econom,1169
69397,589313,luxe,13177
69398,139324,luxe,18850
69399,467394,econom,1437
69400,704803,standard,19118
69401,691407,econom,16682
69402,570751,econom,6051
69403,538833,econom,2719
69404,153282,luxe,6424
69405,46718,standard,7956
69406,914367,standard,19365
69407,901181,econom,11107
69408,694119,econom,8920
69409,231928,luxe,11893
69410,431178,luxe,7431
69411,911144,standard,6581
69412,595039,econom,13443
69413,148868,standard,7008
69414,110339,standard,16435
69415,918877,standard,8621
69416,697617,luxe,15984
69417,727954,standard,15530
69418,512396,standard,11548
69419,402037,econom,8349
69420,980738,econom,11898
69421,368483,econom,3378
69422,930010,luxe,2738
69423,687700,standard,14611
69424,718638,standard,17940
69425,529657,standard,1180
69426,814533,econom,3488
69427,967462,econom,13573
69428,685067,luxe,16845
69429,922193,standard,6513
69430,270509,econom,18068
69431,271180,luxe,16630
69432,162236,luxe,13334
69433,156751,econom,15461
69434,248446,econom,17141
69435,553145,luxe,13968
69436,45583,econom,7410
69437,302861,econom,1649
69438,906134,econom,2637
69439,926703,luxe,10942
69440,85976,luxe,14837
69441,773256,econom,3152
69442,908075,luxe,12842
69443,569697,standard,5253
69444,327874,econom,14657
69445,73217,standard,18225
69446,859153,luxe,17817
69447,407063,luxe,11966
69448,740142,standard,6156
69449,734447,standard,4528
69450,558202,econom,19000
69451,513732,luxe,16764
69452,67515,econom,8449
69453,439816,standard,14761
69454,215147,luxe,3517
69455,454411,econom,15023
69456,913664,standard,9264
69457,277722,standard,3902
69458,305559,econom,19805
69459,456891,econom,9834
69460,269140,econom,16127
69461,302040,econom,14416
69462,35866,econom,7395
69463,990747,econom,13107
69464,651951,econom,3253
69465,983745,luxe,13396
69466,768742,econom,6540
69467,691047,standard,11453
69468,741392,luxe,1196
69469,671272,luxe,14999
69470,899823,standard,4777
69471,160886,luxe,1784
69472,113344,luxe,13508
69473,264875,standard,18470
69474,71209,luxe,4821
69475,767712,econom,4945
69476,999225,standard,3465
69477,181328,standard,2419
69478,115106,luxe,8409
69479,9947,econom,11891
69480,287463,standard,15277
69481,556605,luxe,12971
69482,541660,econom,6161
69483,417103,econom,11446
69484,921010,standard,6711
69485,303012,econom,15851
69486,934225,econom,8533
69487,315519,luxe,15694
69488,78557,econom,8154
69489,317798,econom,1784
69490,748022,standard,15035
69491,275343,econom,3478
69492,531970,luxe,10621
69493,752094,econom,3809
69494,865788,econom,5490
69495,256414,econom,7201
69496,985746,econom,11733
69497,45792,luxe,11789
69498,177086,standard,13004
69499,820345,luxe,5193
69500,758134,standard,8041
69501,212903,luxe,7608
69502,664869,luxe,7197
69503,523659,luxe,11847
69504,878559,luxe,8155
69505,955986,econom,4996
69506,98086,standard,6876
69507,300719,econom,15802
69508,245740,luxe,7680
69509,809670,econom,7545
69510,364894,luxe,16468
69511,168198,luxe,2816
69512,362452,luxe,10471
69513,323926,standard,8893
69514,147862,luxe,12451
69515,958532,econom,15316
69516,228290,econom,9914
69517,316451,luxe,3496
69518,360920,standard,8339
69519,487740,standard,13509
69520,338180,standard,17155
69521,54469,standard,8733
69522,935558,econom,12454
69523,381816,econom,16576
69524,454946,standard,4228
69525,218893,econom,6534
69526,885337,luxe,3038
69527,767935,standard,9772
69528,878685,standard,11905
69529,349607,luxe,14383
69530,404134,standard,7510
69531,364724,standard,11155
69532,15101,standard,19155
69533,23524,econom,13820
69534,644721,econom,12436
69535,597420,econom,7368
69536,75861,standard,5500
69537,682063,standard,5872
69538,589744,standard,16943
69539,852609,standard,5852
69540,42167,econom,9291
69541,123981,luxe,11502
69542,46613,standard,3486
69543,508353,standard,12145
69544,85891,econom,11333
69545,493655,econom,18961
69546,14780,luxe,15311
69547,414971,econom,9442
69548,220497,econom,13492
69549,855266,luxe,13596
69550,474257,luxe,15943
69551,570760,luxe,8876
69552,297232,standard,3522
69553,368267,econom,13195
69554,664391,econom,15944
69555,276285,luxe,13338
69556,384711,standard,1800
69557,704801,econom,7209
69558,277150,econom,8803
69559,277466,luxe,11980
69560,925,luxe,9305
69561,950874,econom,1035
69562,36819,econom,10111
69563,475449,standard,12459
69564,66415,econom,4414
69565,229287,econom,14759
69566,19517,luxe,16370
69567,159197,econom,5027
69568,126300,standard,4281
69569,632639,econom,15367
69570,898639,luxe,16214
69571,641044,econom,11998
69572,973882,econom,5296
69573,529096,luxe,14705
69574,780140,econom,6811
69575,689819,luxe,7064
69576,35980,luxe,4450
69577,221422,econom,8896
69578,79936,luxe,19408
69579,378262,standard,14348
69580,307590,econom,4005
69581,833221,luxe,12196
69582,40684,luxe,7796
69583,90425,luxe,6507
69584,546600,standard,10748
69585,989528,luxe,6154
69586,56798,standard,7013
69587,480877,luxe,4522
69588,93565,econom,12095
69589,889843,luxe,7379
69590,220670,econom,17548
69591,191342,standard,18987
69592,510513,econom,4505
69593,773273,standard,7927
69594,952396,standard,8189
69595,711625,standard,8558
69596,220196,econom,16346
69597,858576,econom,9310
69598,394545,luxe,20000
69599,281874,standard,9391
69600,264799,econom,9711
69601,281016,luxe,7831
69602,747347,luxe,18082
69603,114117,econom,12927
69604,978476,econom,3045
69605,121402,standard,14269
69606,35105,standard,4518
69607,672691,standard,12532
69608,958001,econom,15576
69609,782664,standard,13099
69610,52770,econom,17534
69611,859848,luxe,8898
69612,703123,standard,14259
69613,103324,standard,2922
69614,805654,econom,19913
69615,408777,econom,18304
69616,420024,luxe,6945
69617,235327,standard,17701
69618,713825,econom,14124
69619,607224,luxe,18363
69620,686204,econom,1727
69621,94610,econom,17992
69622,135311,econom,19748
69623,782807,standard,17605
69624,269220,econom,17470
69625,763714,standard,14511
69626,269940,luxe,11930
69627,675554,luxe,10094
69628,334542,econom,3591
69629,863745,econom,15228
69630,804770,standard,17744
69631,395148,econom,10789
69632,980962,standard,7560
69633,172879,econom,11564
69634,154970,standard,5305
69635,728380,econom,9953
69636,249158,econom,4286
69637,233837,luxe,13471
69638,909168,luxe,7633
69639,286589,econom,16657
69640,63756,standard,4971
69641,574022,standard,4181
69642,145304,econom,7448
69643,867064,econom,13629
69644,808148,econom,2842
69645,282876,standard,2803
69646,306630,luxe,10702
69647,632783,standard,16987
69648,184583,econom,8491
69649,316720,luxe,5312
69650,199955,standard,11699
69651,336374,luxe,17180
69652,236474,luxe,4008
69653,960463,luxe,10942
69654,118712,luxe,15633
69655,678322,luxe,4607
69656,307944,standard,15447
69657,228996,standard,3105
69658,873855,standard,13238
69659,347739,luxe,17952
69660,673412,standard,16983
69661,630899,standard,6895
69662,401055,standard,8652
69663,636803,standard,11239
69664,74376,econom,12679
69665,927400,econom,18297
69666,600792,luxe,12100
69667,761199,econom,9611
69668,98470,standard,7474
69669,386383,econom,5339
69670,769694,econom,17550
69671,910506,econom,7415
69672,212754,luxe,1196
69673,796143,standard,9594
69674,544959,luxe,2835
69675,476581,standard,8135
69676,650624,luxe,9302
69677,946813,econom,14079
69678,193471,standard,11536
69679,543891,luxe,10405
69680,374340,luxe,1859
69681,673782,econom,7061
69682,54903,econom,19143
69683,243759,standard,14545
69684,866102,luxe,1001
69685,610012,luxe,17691
69686,51178,econom,7998
69687,706256,econom,12350
69688,318892,econom,9061
69689,52559,econom,17222
69690,500212,standard,18003
69691,949138,econom,12382
69692,160269,standard,5969
69693,92951,luxe,1957
69694,306926,standard,3265
69695,280800,luxe,17656
69696,70446,standard,9495
69697,722682,econom,13863
69698,444000,econom,9620
69699,178341,econom,13655
69700,857779,luxe,17056
69701,768502,luxe,6424
69702,168651,econom,1164
69703,44519,econom,17235
69704,707673,luxe,19938
69705,292892,luxe,7235
69706,15261,econom,3320
69707,862650,standard,4442
69708,553003,econom,17155
69709,153195,econom,14452
69710,41743,econom,4207
69711,418194,luxe,16878
69712,884771,standard,5319
69713,289776,standard,1914
69714,140946,luxe,5194
69715,619245,luxe,5325
69716,375785,standard,12231
69717,203811,luxe,10086
69718,138285,luxe,4931
69719,587984,standard,6935
69720,82287,econom,18983
69721,284731,luxe,18319
69722,518709,luxe,15051
69723,427769,standard,2349
69724,736314,luxe,7550
69725,933251,standard,17914
69726,762105,standard,10064
69727,428723,luxe,4555
69728,238969,econom,8907
69729,91590,econom,2889
69730,70612,luxe,8880
69731,797845,econom,2536
69732,237583,econom,6863
69733,536698,standard,7576
69734,675110,econom,14689
69735,514011,econom,11192
69736,203271,luxe,19309
69737,130469,luxe,14404
69738,719972,econom,10034
69739,504501,econom,19950
69740,682677,luxe,4850
69741,123720,luxe,13967
69742,132623,standard,12905
69743,248293,luxe,1985
69744,30066,standard,1158
69745,584695,luxe,8524
69746,743064,econom,15886
69747,251984,luxe,13475
69748,750723,econom,19807
69749,679009,econom,9371
69750,374672,econom,6543
69751,964278,econom,11078
69752,273502,econom,3104
69753,231732,econom,10648
69754,70931,standard,8964
69755,565634,econom,9051
69756,332089,standard,16059
69757,963980,standard,17176
69758,803819,luxe,10860
69759,696608,standard,11848
69760,811330,standard,17990
69761,285173,econom,19407
69762,760918,standard,2553
69763,340712,luxe,15167
69764,364961,standard,15860
69765,389519,luxe,5758
69766,208872,standard,18471
69767,491779,econom,3253
69768,178280,luxe,5683
69769,692327,econom,15519
69770,317528,econom,11921
69771,152341,standard,16666
69772,226129,econom,12072
69773,744298,standard,15945
69774,985350,econom,18536
69775,955952,luxe,16933
69776,164842,econom,16135
69777,366699,luxe,14940
69778,764301,econom,2483
69779,169783,econom,13755
69780,474071,econom,1023
69781,806361,luxe,11120
69782,763604,standard,8512
69783,243240,luxe,18124
69784,672531,standard,18891
69785,416,luxe,19199
69786,586676,luxe,1657
69787,40308,standard,6885
69788,79898,luxe,17413
69789,970851,standard,1674
69790,814880,luxe,12197
69791,29559,econom,13012
69792,156295,econom,1875
69793,503216,econom,13236
69794,909512,econom,8735
69795,976515,econom,19267
69796,816403,econom,14241
69797,329048,luxe,2411
69798,431458,standard,4629
69799,750422,standard,14182
69800,543262,econom,10752
69801,711686,econom,11624
69802,172,luxe,3290
69803,282890,luxe,19531
69804,153586,luxe,10714
69805,233601,luxe,7359
69806,878205,standard,13579
69807,975232,standard,18299
69808,128831,standard,2293
69809,196685,standard,10160
69810,215299,econom,3555
69811,439636,luxe,13599
69812,539580,econom,10928
69813,792497,luxe,10090
69814,833491,econom,19062
69815,78543,standard,3401
69816,532176,luxe,13186
69817,485745,econom,15285
69818,666907,econom,17949
69819,949413,standard,7767
69820,987802,luxe,5233
69821,781364,standard,9735
69822,376698,luxe,12293
69823,92622,econom,7005
69824,491807,standard,8901
69825,849276,econom,12848
69826,685757,luxe,7281
69827,918909,luxe,12276
69828,124976,econom,7481
69829,655271,econom,14929
69830,764559,luxe,19547
69831,256882,luxe,7354
69832,744601,luxe,13281
69833,461682,luxe,1736
69834,722371,luxe,3557
69835,120540,econom,9174
69836,651284,standard,11823
69837,7511,econom,18822
69838,155966,standard,18214
69839,791563,luxe,1824
69840,840907,luxe,12596
69841,151922,luxe,4972
69842,422538,econom,16402
69843,754509,econom,7672
69844,460062,standard,10818
69845,723945,econom,10189
69846,841135,standard,1207
69847,200274,standard,19842
69848,42556,econom,10395
69849,703381,econom,11060
69850,474499,econom,1428
69851,409491,econom,5601
69852,14849,luxe,3754
69853,371340,econom,7380
69854,65954,econom,10683
69855,108775,econom,11157
69856,111012,luxe,15110
69857,14456,standard,3122
69858,721257,luxe,18685
69859,777237,luxe,7902
69860,931712,luxe,16895
69861,971528,standard,12141
69862,583265,econom,7142
69863,740084,standard,15277
69864,291560,econom,2234
69865,973655,standard,14757
69866,863849,econom,17282
69867,132740,econom,7091
69868,515307,econom,13922
69869,662458,standard,3601
69870,555227,luxe,10455
69871,59086,standard,10135
69872,256586,luxe,3176
69873,721496,econom,9637
69874,440264,econom,13345
69875,77513,standard,2588
69876,989269,econom,17842
69877,660187,luxe,10798
69878,718593,luxe,14300
69879,403841,standard,17215
69880,337298,luxe,5882
69881,488074,standard,2237
69882,708671,econom,3311
69883,996698,standard,17642
69884,155852,econom,17608
69885,832414,econom,3293
69886,651239,standard,13777
69887,125070,econom,4808
69888,426633,econom,3410
69889,796010,luxe,1637
